ANO_MES,STATUS,SEGMENTO,QTD_CLIENTES,CLIENTES_ATIVOS_30_DIAS,CLIENTES_ATIVOS_60_DIAS,CLIENTES_ATIVOS_90_DIAS
2025-01-01,Inativo,Clientes Fieis,31,1,1,1
2025-01-01,Inativo,Em Risco,3781,8,9,10
2025-01-01,Inativo,Hibernando,4557,5,6,7
2025-01-01,Inativo,Perdido,5082,6,6,7
2025-01-01,Inativo,Precisa de Atencao,46,0,0,0
2025-01-01,Inativo,Quase Dormindo,130,0,0,0
2025-01-01,Inativo,,11,0,0,0
2025-01-01,Não Ativado,Clientes Fieis,2,0,1,2
2025-01-01,Não Ativado,Clientes Promissores,2,0,2,2
2025-01-01,Não Ativado,Em Risco,2,0,0,0
2025-01-01,Não Ativado,Hibernando,1,0,0,0
2025-01-01,Não Ativado,Nao Perder!,1,0,0,0
2025-01-01,Não Ativado,Perdido,7,0,0,0
2025-01-01,Não Ativado,Potencial Fiel,2,2,2,2
2025-01-01,Não Ativado,Quase Dormindo,2,0,0,2
2025-01-01,Não Ativado,,31874,78,85,90
2025-02-01,Ativo,Campeao,3329,3293,3329,3329
2025-02-01,Ativo,Clientes Fieis,4375,4269,4374,4374
2025-02-01,Ativo,Novos Clientes,1690,1639,1689,1689
2025-02-01,Ativo,Potencial Fiel,6276,6098,6269,6270
2025-02-01,Ativo,,66,66,66,66
2025-02-01,Churn,Em Risco,1118,1,1,1
2025-02-01,Churn,Hibernando,37,0,0,0
2025-02-01,Churn,Nao Perder!,21,0,0,0
2025-02-01,Churn,Perdido,10780,12,12,12
2025-02-01,Churn,,42833,12,12,12
2025-02-01,Dormente,Campeao,23,0,23,23
2025-02-01,Dormente,Clientes Fieis,3081,17,2134,3046
2025-02-01,Dormente,Clientes Promissores,1602,3,1504,1602
2025-02-01,Dormente,Novos Clientes,55,1,54,54
2025-02-01,Dormente,Potencial Fiel,4299,5,4077,4297
2025-02-01,Dormente,Precisa de Atencao,1282,4,5,1216
2025-02-01,Dormente,Quase Dormindo,2979,3,3,2843
2025-02-01,Dormente,,21,0,14,21
2025-02-01,Inativo,Clientes Fieis,23,0,0,0
2025-02-01,Inativo,Em Risco,3005,15,15,15
2025-02-01,Inativo,Hibernando,3630,6,6,6
2025-02-01,Inativo,Perdido,4204,5,5,5
2025-02-01,Inativo,Precisa de Atencao,30,0,0,0
2025-02-01,Inativo,Quase Dormindo,79,1,1,1
2025-02-01,Inativo,,13,0,0,0
2025-02-01,Não Ativado,Clientes Fieis,2,1,2,2
2025-02-01,Não Ativado,Em Risco,2,0,0,0
2025-02-01,Não Ativado,Nao Perder!,3,0,0,0
2025-02-01,Não Ativado,Novos Clientes,1,1,1,1
2025-02-01,Não Ativado,Perdido,7,0,0,0
2025-02-01,Não Ativado,Potencial Fiel,2,2,2,2
2025-02-01,Não Ativado,,35875,71,78,80
2025-03-01,Ativo,Campeao,3506,3480,3506,3506
2025-03-01,Ativo,Clientes Fieis,4841,4715,4840,4840
2025-03-01,Ativo,Novos Clientes,1779,1728,1778,1778
2025-03-01,Ativo,Potencial Fiel,6680,6464,6674,6677
2025-03-01,Ativo,,72,71,72,72
2025-03-01,Churn,Em Risco,1366,0,1,1
2025-03-01,Churn,Hibernando,39,0,0,0
2025-03-01,Churn,Nao Perder!,45,0,0,0
2025-03-01,Churn,Perdido,12209,10,11,13
2025-03-01,Churn,,48434,18,20,21
2025-03-01,Dormente,Campeao,32,1,32,32
2025-03-01,Dormente,Clientes Fieis,3274,20,2300,3244
2025-03-01,Dormente,Clientes Promissores,1680,1,1583,1680
2025-03-01,Dormente,Novos Clientes,54,0,54,54
2025-03-01,Dormente,Potencial Fiel,4793,22,4548,4789
2025-03-01,Dormente,Precisa de Atencao,1483,1,1,1431
2025-03-01,Dormente,Quase Dormindo,3201,5,6,3080
2025-03-01,Dormente,,18,0,13,18
2025-03-01,Inativo,Clientes Fieis,31,0,0,0
2025-03-01,Inativo,Em Risco,3384,10,11,13
2025-03-01,Inativo,Hibernando,4020,5,6,7
2025-03-01,Inativo,Perdido,4523,3,4,4
2025-03-01,Inativo,Precisa de Atencao,49,1,1,1
2025-03-01,Inativo,Quase Dormindo,119,0,0,0
2025-03-01,Inativo,,21,0,0,0
2025-03-01,Não Ativado,Em Risco,2,0,0,0
2025-03-01,Não Ativado,Hibernando,1,0,0,0
2025-03-01,Não Ativado,Nao Perder!,2,0,0,0
2025-03-01,Não Ativado,Perdido,5,0,0,0
2025-03-01,Não Ativado,Potencial Fiel,1,0,1,1
2025-03-01,Não Ativado,,13254,77,89,95
2025-04-01,Ativo,Campeao,3497,3466,3497,3497
2025-04-01,Ativo,Clientes Fieis,4593,4477,4593,4593
2025-04-01,Ativo,Novos Clientes,1757,1675,1756,1756
2025-04-01,Ativo,Potencial Fiel,6458,6254,6451,6453
2025-04-01,Ativo,,68,67,68,68
2025-04-01,Churn,Em Risco,1389,2,3,3
2025-04-01,Churn,Hibernando,47,0,0,0
2025-04-01,Churn,Nao Perder!,37,0,0,0
2025-04-01,Churn,Perdido,12210,8,8,10
2025-04-01,Churn,,46199,14,15,17
2025-04-01,Dormente,Campeao,39,0,39,39
2025-04-01,Dormente,Clientes Fieis,3119,11,2089,3081
2025-04-01,Dormente,Clientes Promissores,1605,4,1504,1604
2025-04-01,Dormente,Novos Clientes,57,0,57,57
2025-04-01,Dormente,Potencial Fiel,4613,17,4394,4610
2025-04-01,Dormente,Precisa de Atencao,1385,1,1,1332
2025-04-01,Dormente,Quase Dormindo,3184,1,1,3046
2025-04-01,Dormente,,34,1,21,34
2025-04-01,Inativo,Clientes Fieis,24,0,0,0
2025-04-01,Inativo,Em Risco,3354,6,8,9
2025-04-01,Inativo,Hibernando,3676,8,8,8
2025-04-01,Inativo,Perdido,4282,1,1,1
2025-04-01,Inativo,Precisa de Atencao,43,0,0,0
2025-04-01,Inativo,Quase Dormindo,128,0,0,0
2025-04-01,Inativo,,14,0,0,0
2025-04-01,Não Ativado,Perdido,4,0,0,0
2025-04-01,Não Ativado,Quase Dormindo,1,0,0,0
2025-04-01,Não Ativado,,17419,68,85,97
2025-05-01,Ativo,Campeao,3003,2979,3003,3003
2025-05-01,Ativo,Clientes Fieis,4486,4369,4484,4484
2025-05-01,Ativo,Novos Clientes,1862,1787,1862,1862
2025-05-01,Ativo,Potencial Fiel,6610,6378,6605,6606
2025-05-01,Ativo,,64,63,64,64
2025-05-01,Churn,Em Risco,1496,0,0,0
2025-05-01,Churn,Hibernando,24,0,0,0
2025-05-01,Churn,Nao Perder!,35,0,0,0
2025-05-01,Churn,Perdido,13077,12,13,13
2025-05-01,Churn,,47718,7,9,11
2025-05-01,Dormente,Campeao,33,0,33,33
2025-05-01,Dormente,Clientes Fieis,3026,17,2064,2990
2025-05-01,Dormente,Clientes Promissores,1756,4,1643,1751
2025-05-01,Dormente,Novos Clientes,72,0,72,72
2025-05-01,Dormente,Potencial Fiel,4704,18,4488,4702
2025-05-01,Dormente,Precisa de Atencao,1393,2,3,1351
2025-05-01,Dormente,Quase Dormindo,3135,6,8,2989
2025-05-01,Dormente,,21,0,12,20
2025-05-01,Inativo,Clientes Fieis,11,0,0,0
2025-05-01,Inativo,Em Risco,3260,5,7,11
2025-05-01,Inativo,Hibernando,3889,4,4,4
2025-05-01,Inativo,Perdido,4303,2,3,4
2025-05-01,Inativo,Precisa de Atencao,54,0,0,0
2025-05-01,Inativo,Quase Dormindo,106,1,1,1
2025-05-01,Inativo,,13,0,0,0
2025-05-01,Não Ativado,Clientes Fieis,1,0,1,1
2025-05-01,Não Ativado,Clientes Promissores,2,0,2,2
2025-05-01,Não Ativado,Em Risco,4,0,0,0
2025-05-01,Não Ativado,Novos Clientes,1,1,1,1
2025-05-01,Não Ativado,Perdido,7,0,0,0
2025-05-01,Não Ativado,,12138,68,81,91
2025-06-01,Ativo,Campeao,3602,3563,3601,3602
2025-06-01,Ativo,Clientes Fieis,5040,4942,5039,5039
2025-06-01,Ativo,Novos Clientes,2035,1971,2034,2034
2025-06-01,Ativo,Potencial Fiel,7132,6928,7130,7130
2025-06-01,Ativo,,69,68,69,69
2025-06-01,Churn,Em Risco,1670,1,1,2
2025-06-01,Churn,Hibernando,36,0,0,0
2025-06-01,Churn,Nao Perder!,59,0,0,0
2025-06-01,Churn,Perdido,13924,13,13,14
2025-06-01,Churn,,47381,7,9,9
2025-06-01,Dormente,Campeao,37,3,37,37
2025-06-01,Dormente,Clientes Fieis,3345,25,2276,3320
2025-06-01,Dormente,Clientes Promissores,1708,0,1604,1705
2025-06-01,Dormente,Novos Clientes,52,1,52,52
2025-06-01,Dormente,Potencial Fiel,4862,7,4604,4859
2025-06-01,Dormente,Precisa de Atencao,1489,3,3,1438
2025-06-01,Dormente,Quase Dormindo,3181,8,8,3037
2025-06-01,Dormente,,28,1,14,28
2025-06-01,Inativo,Clientes Fieis,23,0,0,0
2025-06-01,Inativo,Em Risco,3513,11,14,18
2025-06-01,Inativo,Hibernando,4039,6,6,8
2025-06-01,Inativo,Perdido,4231,4,4,4
2025-06-01,Inativo,Precisa de Atencao,35,0,0,0
2025-06-01,Inativo,Quase Dormindo,113,1,1,1
2025-06-01,Inativo,,28,0,0,0
2025-06-01,Não Ativado,Clientes Fieis,1,0,1,1
2025-06-01,Não Ativado,Hibernando,3,0,0,0
2025-06-01,Não Ativado,Perdido,9,0,0,0
2025-06-01,Não Ativado,Potencial Fiel,2,1,2,2
2025-06-01,Não Ativado,Quase Dormindo,2,0,0,1
2025-06-01,Não Ativado,,24521,73,85,97
2025-07-01,Ativo,Campeao,4530,4488,4529,4529
2025-07-01,Ativo,Clientes Fieis,5383,5272,5381,5381
2025-07-01,Ativo,Novos Clientes,1767,1709,1767,1767
2025-07-01,Ativo,Potencial Fiel,7402,7194,7397,7397
2025-07-01,Ativo,,90,88,90,90
2025-07-01,Churn,Em Risco,1912,2,2,2
2025-07-01,Churn,Hibernando,37,0,0,0
2025-07-01,Churn,Nao Perder!,64,0,0,1
2025-07-01,Churn,Perdido,15410,9,9,9
2025-07-01,Churn,,47677,12,13,13
2025-07-01,Dormente,Campeao,44,0,44,44
2025-07-01,Dormente,Clientes Fieis,3503,25,2433,3479
2025-07-01,Dormente,Clientes Promissores,1604,1,1487,1604
2025-07-01,Dormente,Novos Clientes,59,0,59,59
2025-07-01,Dormente,Potencial Fiel,4892,13,4660,4884
2025-07-01,Dormente,Precisa de Atencao,1564,2,2,1501
2025-07-01,Dormente,Quase Dormindo,3262,3,4,3100
2025-07-01,Dormente,,29,0,11,27
2025-07-01,Inativo,Clientes Fieis,14,0,0,0
2025-07-01,Inativo,Em Risco,3853,12,13,17
2025-07-01,Inativo,Hibernando,4144,4,5,5
2025-07-01,Inativo,Perdido,4131,0,0,0
2025-07-01,Inativo,Precisa de Atencao,52,2,2,2
2025-07-01,Inativo,Quase Dormindo,111,0,0,0
2025-07-01,Inativo,,28,0,0,0
2025-07-01,Não Ativado,Clientes Fieis,2,0,1,2
2025-07-01,Não Ativado,Clientes Promissores,1,0,1,1
2025-07-01,Não Ativado,Em Risco,2,0,0,0
2025-07-01,Não Ativado,Hibernando,1,0,0,0
2025-07-01,Não Ativado,Perdido,7,0,0,0
2025-07-01,Não Ativado,Potencial Fiel,3,1,3,3
2025-07-01,Não Ativado,Precisa de Atencao,2,0,0,2
2025-07-01,Não Ativado,Quase Dormindo,2,0,0,2
2025-07-01,Não Ativado,,15351,55,68,73
2025-08-01,Ativo,Campeao,4369,4323,4368,4368
2025-08-01,Ativo,Clientes Fieis,5838,5702,5833,5837
2025-08-01,Ativo,Novos Clientes,644,623,644,644
2025-08-01,Ativo,Potencial Fiel,7955,7708,7947,7948
2025-08-01,Ativo,,103,102,103,103
2025-08-01,Churn,Em Risco,4067,2,2,3
2025-08-01,Churn,Hibernando,63,0,0,0
2025-08-01,Churn,Nao Perder!,66,0,0,0
2025-08-01,Churn,Perdido,55214,16,16,17
2025-08-01,Churn,,173,0,0,0
2025-08-01,Dormente,Campeao,39,0,39,39
2025-08-01,Dormente,Clientes Fieis,4433,27,2986,4398
2025-08-01,Dormente,Clientes Promissores,600,1,561,598
2025-08-01,Dormente,Novos Clientes,27,1,27,27
2025-08-01,Dormente,Potencial Fiel,5728,19,5372,5719
2025-08-01,Dormente,Precisa de Atencao,2069,7,7,1986
2025-08-01,Dormente,Quase Dormindo,2640,4,4,2534
2025-08-01,Dormente,,39,0,25,38
2025-08-01,Inativo,Clientes Fieis,31,0,0,0
2025-08-01,Inativo,Em Risco,5498,9,12,17
2025-08-01,Inativo,Hibernando,5556,4,5,6
2025-08-01,Inativo,Perdido,1665,3,3,4
2025-08-01,Inativo,Precisa de Atencao,66,0,0,0
2025-08-01,Inativo,Quase Dormindo,69,0,0,0
2025-08-01,Inativo,,36,0,0,0
2025-08-01,Não Ativado,Em Risco,2,0,0,0
2025-08-01,Não Ativado,Hibernando,1,0,0,0
2025-08-01,Não Ativado,Perdido,54,0,0,0
2025-08-01,Não Ativado,Potencial Fiel,2,0,2,2
2025-08-01,Não Ativado,Precisa de Atencao,1,0,0,1
2025-08-01,Não Ativado,,17153,95,109,116
2025-09-01,Ativo,Campeao,3536,3498,3535,3536
2025-09-01,Ativo,Clientes Fieis,5458,5320,5456,5456
2025-09-01,Ativo,Novos Clientes,811,781,811,811
2025-09-01,Ativo,Potencial Fiel,8198,7933,8190,8191
2025-09-01,Ativo,,110,105,110,110
2025-09-01,Churn,Em Risco,3135,4,6,7
2025-09-01,Churn,Hibernando,76,1,1,1
2025-09-01,Churn,Nao Perder!,31,0,0,0
2025-09-01,Churn,Perdido,53632,21,21,23
2025-09-01,Churn,,136,1,1,1
2025-09-01,Dormente,Campeao,25,1,25,25
2025-09-01,Dormente,Clientes Fieis,3746,23,2561,3717
2025-09-01,Dormente,Clientes Promissores,731,1,692,730
2025-09-01,Dormente,Novos Clientes,27,0,27,27
2025-09-01,Dormente,Potencial Fiel,5970,14,5660,5964
2025-09-01,Dormente,Precisa de Atencao,2031,6,8,1951
2025-09-01,Dormente,Quase Dormindo,2985,5,5,2882
2025-09-01,Dormente,,24,0,15,23
2025-09-01,Inativo,Clientes Fieis,32,0,0,0
2025-09-01,Inativo,Em Risco,5127,8,9,10
2025-09-01,Inativo,Hibernando,5938,8,9,10
2025-09-01,Inativo,Perdido,2037,2,2,2
2025-09-01,Inativo,Precisa de Atencao,58,0,0,0
2025-09-01,Inativo,Quase Dormindo,90,0,0,0
2025-09-01,Inativo,,17,0,0,0
2025-09-01,Não Ativado,Clientes Fieis,3,1,2,3
2025-09-01,Não Ativado,Clientes Promissores,1,0,1,1
2025-09-01,Não Ativado,Em Risco,5,0,0,0
2025-09-01,Não Ativado,Hibernando,2,0,0,0
2025-09-01,Não Ativado,Perdido,56,0,0,0
2025-09-01,Não Ativado,Potencial Fiel,2,2,2,2
2025-09-01,Não Ativado,,44273,61,70,80
2025-10-01,Ativo,Campeao,4596,4549,4596,4596
2025-10-01,Ativo,Clientes Fieis,5895,5770,5893,5893
2025-10-01,Ativo,Novos Clientes,744,720,744,744
2025-10-01,Ativo,Potencial Fiel,8662,8428,8659,8659
2025-10-01,Ativo,,95,95,95,95
2025-10-01,Churn,Em Risco,2269,2,2,3
2025-10-01,Churn,Hibernando,54,0,0,0
2025-10-01,Churn,Nao Perder!,19,0,0,0
2025-10-01,Churn,Perdido,56955,20,23,24
2025-10-01,Churn,,162,0,0,0
2025-10-01,Dormente,Campeao,25,0,25,25
2025-10-01,Dormente,Clientes Fieis,3387,13,2303,3362
2025-10-01,Dormente,Clientes Promissores,713,0,666,712
2025-10-01,Dormente,Novos Clientes,17,0,17,17
2025-10-01,Dormente,Potencial Fiel,6201,15,5901,6192
2025-10-01,Dormente,Precisa de Atencao,1967,3,3,1887
2025-10-01,Dormente,Quase Dormindo,3149,6,6,3024
2025-10-01,Dormente,,30,0,17,30
2025-10-01,Inativo,Clientes Fieis,19,0,0,0
2025-10-01,Inativo,Em Risco,4601,18,19,20
2025-10-01,Inativo,Hibernando,6585,7,7,9
2025-10-01,Inativo,Perdido,1880,3,3,3
2025-10-01,Inativo,Precisa de Atencao,48,0,0,0
2025-10-01,Inativo,Quase Dormindo,105,0,0,0
2025-10-01,Inativo,,24,0,0,0
2025-10-01,Não Ativado,Clientes Fieis,2,0,1,2
2025-10-01,Não Ativado,Clientes Promissores,1,0,1,1
2025-10-01,Não Ativado,Em Risco,7,0,0,0
2025-10-01,Não Ativado,Hibernando,5,0,0,0
2025-10-01,Não Ativado,Perdido,76,0,0,0
2025-10-01,Não Ativado,Potencial Fiel,10,3,10,10
2025-10-01,Não Ativado,Precisa de Atencao,2,0,0,2
2025-10-01,Não Ativado,Quase Dormindo,5,0,0,5
2025-10-01,Não Ativado,,44551,95,109,119
2025-11-01,Ativo,Campeao,3765,3743,3765,3765
2025-11-01,Ativo,Clientes Fieis,5555,5435,5552,5553
2025-11-01,Ativo,Novos Clientes,824,800,823,823
2025-11-01,Ativo,Potencial Fiel,9551,9249,9547,9547
2025-11-01,Ativo,,101,99,101,101
2025-11-01,Churn,Em Risco,1655,1,1,2
2025-11-01,Churn,Hibernando,78,0,0,0
2025-11-01,Churn,Nao Perder!,9,0,0,0
2025-11-01,Churn,Perdido,58832,24,24,26
2025-11-01,Churn,,119,0,0,0
2025-11-01,Dormente,Campeao,29,0,29,29
2025-11-01,Dormente,Clientes Fieis,3010,22,2097,2990
2025-11-01,Dormente,Clientes Promissores,714,0,673,713
2025-11-01,Dormente,Novos Clientes,25,0,25,25
2025-11-01,Dormente,Potencial Fiel,6796,18,6428,6790
2025-11-01,Dormente,Precisa de Atencao,2039,2,3,1969
2025-11-01,Dormente,Quase Dormindo,3458,3,3,3334
2025-11-01,Dormente,,33,0,22,33
2025-11-01,Inativo,Clientes Fieis,15,0,0,1
2025-11-01,Inativo,Em Risco,4517,5,6,9
2025-11-01,Inativo,Hibernando,7689,8,8,8
2025-11-01,Inativo,Perdido,2271,0,0,0
2025-11-01,Inativo,Precisa de Atencao,61,0,0,0
2025-11-01,Inativo,Quase Dormindo,114,0,0,0
2025-11-01,Inativo,,35,0,0,0
2025-11-01,Não Ativado,Campeao,1,1,1,1
2025-11-01,Não Ativado,Clientes Fieis,1,1,1,1
2025-11-01,Não Ativado,Clientes Promissores,1,0,1,1
2025-11-01,Não Ativado,Em Risco,5,0,0,0
2025-11-01,Não Ativado,Hibernando,8,0,0,0
2025-11-01,Não Ativado,Perdido,83,0,0,0
2025-11-01,Não Ativado,Potencial Fiel,4,1,4,4
2025-11-01,Não Ativado,Precisa de Atencao,1,0,0,1
2025-11-01,Não Ativado,,36312,66,78,92
2025-12-01,Ativo,Campeao,4181,4138,4181,4181
2025-12-01,Ativo,Clientes Fieis,5474,5365,5469,5471
2025-12-01,Ativo,Novos Clientes,864,834,864,864
2025-12-01,Ativo,Potencial Fiel,10375,10048,10369,10371
2025-12-01,Ativo,,84,81,84,84
2025-12-01,Churn,Em Risco,1303,1,1,1
2025-12-01,Churn,Hibernando,210,0,0,0
2025-12-01,Churn,Nao Perder!,4,0,0,0
2025-12-01,Churn,Perdido,70675,23,24,28
2025-12-01,Churn,,125,0,0,0
2025-12-01,Dormente,Campeao,30,0,30,30
2025-12-01,Dormente,Clientes Fieis,2906,17,2002,2871
2025-12-01,Dormente,Clientes Promissores,785,0,738,785
2025-12-01,Dormente,Novos Clientes,29,0,29,29
2025-12-01,Dormente,Potencial Fiel,7320,13,6956,7314
2025-12-01,Dormente,Precisa de Atencao,2001,5,6,1919
2025-12-01,Dormente,Quase Dormindo,4033,3,3,3837
2025-12-01,Dormente,,35,0,24,35
2025-12-01,Inativo,Clientes Fieis,16,0,0,0
2025-12-01,Inativo,Em Risco,4684,11,12,15
2025-12-01,Inativo,Hibernando,9935,13,14,16
2025-12-01,Inativo,Perdido,2944,0,0,0
2025-12-01,Inativo,Precisa de Atencao,78,0,0,0
2025-12-01,Inativo,Quase Dormindo,159,0,0,0
2025-12-01,Inativo,,38,0,0,0
2025-12-01,Não Ativado,Campeao,1,1,1,1
2025-12-01,Não Ativado,Clientes Fieis,1,1,1,1
2025-12-01,Não Ativado,Em Risco,3,0,0,0
2025-12-01,Não Ativado,Hibernando,4,0,0,0
2025-12-01,Não Ativado,Novos Clientes,1,0,1,1
2025-12-01,Não Ativado,Perdido,93,0,0,0
2025-12-01,Não Ativado,Potencial Fiel,5,2,5,5
2025-12-01,Não Ativado,Precisa de Atencao,2,0,0,2
2025-12-01,Não Ativado,Quase Dormindo,4,0,0,4
2025-12-01,Não Ativado,,27268,83,93,102
2026-01-01,Ativo,Campeao,3758,3734,3758,3758
2026-01-01,Ativo,Clientes Fieis,4921,4825,4921,4921
2026-01-01,Ativo,Novos Clientes,813,785,813,813
2026-01-01,Ativo,Potencial Fiel,10098,9797,10089,10089
2026-01-01,Ativo,,76,76,76,76
2026-01-01,Churn,Em Risco,65,0,0,0
2026-01-01,Churn,Hibernando,327,0,1,1
2026-01-01,Churn,Perdido,6931,1,1,1
2026-01-01,Churn,,39,0,0,0
2026-01-01,Dormente,Campeao,23,1,23,23
2026-01-01,Dormente,Clientes Fieis,2339,18,1692,2324
2026-01-01,Dormente,Clientes Promissores,838,2,793,837
2026-01-01,Dormente,Novos Clientes,25,0,25,25
2026-01-01,Dormente,Potencial Fiel,7005,22,6656,6997
2026-01-01,Dormente,Precisa de Atencao,1857,3,4,1787
2026-01-01,Dormente,Quase Dormindo,4134,5,6,3951
2026-01-01,Dormente,,51,1,35,51
2026-01-01,Inativo,Clientes Fieis,18,0,0,0
2026-01-01,Inativo,Em Risco,4156,8,10,10
2026-01-01,Inativo,Hibernando,17215,11,15,16
2026-01-01,Inativo,Perdido,49027,17,17,18
2026-01-01,Inativo,Precisa de Atencao,45,0,0,0
2026-01-01,Inativo,Quase Dormindo,154,0,0,0
2026-01-01,Inativo,,120,0,0,0
2026-01-01,Não Ativado,Clientes Fieis,1,1,1,1
2026-01-01,Não Ativado,Em Risco,1,0,0,0
2026-01-01,Não Ativado,Hibernando,14,0,0,0
2026-01-01,Não Ativado,Perdido,72,0,0,0
2026-01-01,Não Ativado,Potencial Fiel,4,2,4,4
2026-01-01,Não Ativado,Precisa de Atencao,2,0,0,2
2026-01-01,Não Ativado,Quase Dormindo,2,0,0,2
2026-01-01,Não Ativado,,26288,63,80,91
2026-02-01,Ativo,Campeao,2485,2464,2485,2485
2026-02-01,Ativo,Clientes Fieis,3936,3873,3932,3932
2026-02-01,Ativo,Novos Clientes,1014,986,1014,1014
2026-02-01,Ativo,Potencial Fiel,9952,9663,9940,9941
2026-02-01,Ativo,,95,95,95,95
2026-02-01,Churn,Perdido,10,0,0,0
2026-02-01,Churn,,83,0,0,0
2026-02-01,Dormente,Campeao,13,0,13,13
2026-02-01,Dormente,Clientes Fieis,1638,11,1201,1625
2026-02-01,Dormente,Clientes Promissores,1031,1,956,1028
2026-02-01,Dormente,Novos Clientes,30,0,30,30
2026-02-01,Dormente,Potencial Fiel,6869,20,6537,6859
2026-02-01,Dormente,Precisa de Atencao,1532,8,10,1478
2026-02-01,Dormente,Quase Dormindo,4672,4,6,4466
2026-02-01,Dormente,,52,0,33,52
2026-02-01,Inativo,Clientes Fieis,3,0,0,0
2026-02-01,Inativo,Em Risco,2500,5,6,7
2026-02-01,Inativo,Hibernando,12854,9,10,14
2026-02-01,Inativo,Perdido,47188,21,23,23
2026-02-01,Inativo,Precisa de Atencao,46,0,0,0
2026-02-01,Inativo,Quase Dormindo,162,0,0,0
2026-02-01,Inativo,,155,0,0,0
2026-02-01,Não Ativado,Clientes Fieis,3,2,3,3
2026-02-01,Não Ativado,Hibernando,16,0,0,0
2026-02-01,Não Ativado,Perdido,56,0,0,0
2026-02-01,Não Ativado,Potencial Fiel,5,3,5,5
2026-02-01,Não Ativado,Precisa de Atencao,1,0,0,1
2026-02-01,Não Ativado,Quase Dormindo,2,0,0,2
2026-02-01,Não Ativado,,19271,61,81,96
2026-03-01,Ativo,Campeao,2287,2266,2287,2287
2026-03-01,Ativo,Clientes Fieis,3596,3531,3594,3594
2026-03-01,Ativo,Novos Clientes,1376,1321,1375,1375
2026-03-01,Ativo,Potencial Fiel,12651,12263,12636,12638
2026-03-01,Ativo,,83,82,83,83
2026-03-01,Churn,Em Risco,6,0,0,0
2026-03-01,Churn,Perdido,15,0,0,0
2026-03-01,Churn,,39,0,0,0
2026-03-01,Dormente,Campeao,13,0,13,13
2026-03-01,Dormente,Clientes Fieis,1350,11,982,1336
2026-03-01,Dormente,Clientes Promissores,1437,4,1331,1437
2026-03-01,Dormente,Novos Clientes,59,0,59,59
2026-03-01,Dormente,Potencial Fiel,8371,28,7946,8356
2026-03-01,Dormente,Precisa de Atencao,1446,3,5,1400
2026-03-01,Dormente,Quase Dormindo,6573,9,10,6266
2026-03-01,Dormente,,43,0,25,43
2026-03-01,Inativo,Clientes Fieis,6,0,0,0
2026-03-01,Inativo,Em Risco,1382,3,4,5
2026-03-01,Inativo,Hibernando,10775,7,8,10
2026-03-01,Inativo,Perdido,54300,32,36,40
2026-03-01,Inativo,Precisa de Atencao,44,1,1,1
2026-03-01,Inativo,Quase Dormindo,220,0,0,0
2026-03-01,Inativo,,132,0,0,0
2026-03-01,Não Ativado,Clientes Fieis,1,1,1,1
2026-03-01,Não Ativado,Hibernando,10,0,0,0
2026-03-01,Não Ativado,Perdido,54,0,0,0
2026-03-01,Não Ativado,Potencial Fiel,5,4,5,5
2026-03-01,Não Ativado,Precisa de Atencao,2,0,0,2
2026-03-01,Não Ativado,Quase Dormindo,1,0,0,0
2026-03-01,Não Ativado,,14157,64,86,103
2026-04-01,Ativo,Campeao,1898,1882,1898,1898
2026-04-01,Ativo,Clientes Fieis,2551,2515,2551,2551
2026-04-01,Ativo,Novos Clientes,1963,1890,1963,1963
2026-04-01,Ativo,Potencial Fiel,12879,12474,12869,12871
2026-04-01,Ativo,,69,68,69,69
2026-04-01,Churn,Em Risco,2,0,0,0
2026-04-01,Churn,Perdido,13,0,0,0
2026-04-01,Churn,,62,0,0,0
2026-04-01,Dormente,Campeao,16,1,16,16
2026-04-01,Dormente,Clientes Fieis,920,5,698,914
2026-04-01,Dormente,Clientes Promissores,2135,0,1999,2134
2026-04-01,Dormente,Novos Clientes,75,0,75,75
2026-04-01,Dormente,Potencial Fiel,8405,20,7919,8397
2026-04-01,Dormente,Precisa de Atencao,1136,3,7,1092
2026-04-01,Dormente,Quase Dormindo,60990,32,36,58334
2026-04-01,Dormente,,109,0,20,103
2026-04-01,Inativo,Clientes Fieis,4,0,0,0
2026-04-01,Inativo,Em Risco,54,0,0,0
2026-04-01,Inativo,Hibernando,612,0,0,0
2026-04-01,Inativo,Perdido,3716,3,3,4
2026-04-01,Inativo,Precisa de Atencao,10,0,0,0
2026-04-01,Inativo,Quase Dormindo,2078,2,2,2
2026-04-01,Inativo,,14,0,0,0
2026-04-01,Não Ativado,Clientes Fieis,1,0,1,1
2026-04-01,Não Ativado,Hibernando,1,0,0,0
2026-04-01,Não Ativado,Perdido,8,0,0,0
2026-04-01,Não Ativado,Potencial Fiel,13,3,13,13
2026-04-01,Não Ativado,Precisa de Atencao,1,0,0,1
2026-04-01,Não Ativado,Quase Dormindo,99,1,1,94
2026-04-01,Não Ativado,,86546,60,88,350
2026-05-01,Ativo,Campeao,1918,1909,1918,1918
2026-05-01,Ativo,Clientes Fieis,1886,1850,1886,1886
2026-05-01,Ativo,Novos Clientes,2763,2649,2763,2763
2026-05-01,Ativo,Potencial Fiel,14704,14262,14696,14697
2026-05-01,Ativo,,62,61,62,62
2026-05-01,Churn,Perdido,10,0,0,0
2026-05-01,Churn,,34,0,1,1
2026-05-01,Dormente,Campeao,13,0,13,13
